name,path,size,user
User003B_test5_BES_05_30-08-2019_recording0_U1567176618_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User003_Group_Test_30-08-2019--15-16-35/User003B_test5_BES_05_30-08-2019/User003B_test5_BES_05_30-08-2019_recording0,1781240,3
User005d_test15_BDS_15_02-09-2019_recording0_U1567430308_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005d_test15_BDS_15_02-09-2019/User005d_test15_BDS_15_02-09-2019_recording0,1437105,5
User005d_test13_BES_13_02-09-2019_recording0_U1567429901_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005d_test13_BES_13_02-09-2019/User005d_test13_BES_13_02-09-2019_recording0,1486212,5
User005c_test9_BET_09_02-09-2019_recording0_U1567429025_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005c_test9_BET_09_02-09-2019/User005c_test9_BET_09_02-09-2019_recording0,1147714,5
User005d_test12_IES_12_02-09-2019_recording0_U1567429731_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005d_test12_IES_12_02-09-2019/User005d_test12_IES_12_02-09-2019_recording0,848846,5
User005d_test14_IDS_14_02-09-2019_recording0_U1567430109_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005d_test14_IDS_14_02-09-2019/User005d_test14_IDS_14_02-09-2019_recording0,710621,5
User005c_test8_IET_08_02-09-2019_recording0_U1567428846_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005c_test8_IET_08_02-09-2019/User005c_test8_IET_08_02-09-2019_recording0,1175371,5
User005c_test10_IDT_10_02-09-2019_recording0_U1567429216_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005c_test10_IDT_10_02-09-2019/User005c_test10_IDT_10_02-09-2019_recording0,1101533,5
User005c_test11_BDT_11_02-09-2019_recording0_U1567429417_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005c_test11_BDT_11_02-09-2019/User005c_test11_BDT_11_02-09-2019_recording0,1073813,5
User005b_test5_BES_05_02-09-2019_recording0_U1567427932_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005b_test5_BES_05_02-09-2019/User005b_test5_BES_05_02-09-2019_recording0,2138442,5
User005a_test3_BDT_03_02-09-2019_recording0_U1567427351_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005a_test3_BDT_03_02-09-2019/User005a_test3_BDT_03_02-09-2019_recording0,1437057,5
User005a_test0_IET_00_02-09-2019_recording0_U1567426571_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005a_test0_IET_00_02-09-2019/User005a_test0_IET_00_02-09-2019_recording0,1059124,5
User005b_test6_IDS_06_02-09-2019_recording0_U1567428159_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005b_test6_IDS_06_02-09-2019/User005b_test6_IDS_06_02-09-2019_recording0,1231889,5
User005a_test2_IDT_02_02-09-2019_recording0_U1567427118_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005a_test2_IDT_02_02-09-2019/User005a_test2_IDT_02_02-09-2019_recording0,1733867,5
User005b_test4_IES_04_02-09-2019_recording0_U1567427746_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005b_test4_IES_04_02-09-2019/User005b_test4_IES_04_02-09-2019_recording0,1323305,5
User005b_test7_BDS_07_02-09-2019_recording0_U1567428370_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005b_test7_BDS_07_02-09-2019/User005b_test7_BDS_07_02-09-2019_recording0,390674,5
User005a_test1_BET_01_02-09-2019_recording0_U1567426861_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User005a_Group_Test_02-09-2019--13-10-17/User005a_test1_BET_01_02-09-2019/User005a_test1_BET_01_02-09-2019_recording0,363568,5
User009c2_test11_BDT_11_03-09-2019_recording0_U1567525723_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c2_test11_BDT_11_03-09-2019/User009c2_test11_BDT_11_03-09-2019_recording0,2874803,9
User009c2_test10_IDT_10_03-09-2019_recording0_U1567525412_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c_test10_IDT_10_03-09-2019/User009c_test10_IDT_10_03-09-2019_recording0,2368895,9
User009c_test10_IDT_10_03-09-2019_recording0_U1567525148_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c_test10_IDT_10_03-09-2019/User009c_test10_IDT_10_03-09-2019_recording0,2124184,9
User009c2_test10_IDT_10_03-09-2019_recording0_U1567525412_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c2_test10_IDT_10_03-09-2019/User009c2_test10_IDT_10_03-09-2019_recording0,2368895,9
User009c2_test11_BDT_11_03-09-2019_recording0_U1567525723_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c_test11_BDT_11_03-09-2019/User009c_test11_BDT_11_03-09-2019_recording0,2874803,9
User009b_test4_IES_04_03-09-2019_recording0_U1567522725_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009b_test4_IES_04_03-09-2019/User009b_test4_IES_04_03-09-2019_recording0,2406179,9
User009a_test2_IDT_02_03-09-2019_recording0_U1567522112_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009a_test2_IDT_02_03-09-2019/User009a_test2_IDT_02_03-09-2019_recording0,2149131,9
User009d_test13_BES_13_03-09-2019_recording0_U1567526555_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009d_test13_BES_13_03-09-2019/User009d_test13_BES_13_03-09-2019_recording0,2025526,9
User009a_test1_BET_01_03-09-2019_recording0_U1567521811_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009a_test1_BET_01_03-09-2019/User009a_test1_BET_01_03-09-2019_recording0,2606277,9
User009d_test15_BDS_15_03-09-2019_recording0_U1567527036_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009d_test15_BDS_15_03-09-2019/User009d_test15_BDS_15_03-09-2019_recording0,1982827,9
User009b_test7_BDS_07_03-09-2019_recording0_U1567523586_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009b_test7_BDS_07_03-09-2019/User009b_test7_BDS_07_03-09-2019_recording0,2360353,9
User009a_test3_BDT_03_03-09-2019_recording0_U1567522431_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009a_test3_BDT_03_03-09-2019/User009a_test3_BDT_03_03-09-2019_recording0,1657705,9
User009b_test5_BES_05_03-09-2019_recording0_U1567522993_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009b_test5_BES_05_03-09-2019/User009b_test5_BES_05_03-09-2019_recording0,3123743,9
User009b_test6_IDS_06_03-09-2019_recording0_U1567523293_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009b_test6_IDS_06_03-09-2019/User009b_test6_IDS_06_03-09-2019_recording0,2724552,9
User009d_test14_IDS_14_03-09-2019_recording0_U1567526797_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009d_test14_IDS_14_03-09-2019/User009d_test14_IDS_14_03-09-2019_recording0,1806869,9
User009a_test0_IET_00_03-09-2019_recording0_U1567521389_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009a_test0_IET_00_03-09-2019/User009a_test0_IET_00_03-09-2019_recording0,1799373,9
User009d_test12_IES_12_03-09-2019_recording0_U1567526304_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009d_test12_IES_12_03-09-2019/User009d_test12_IES_12_03-09-2019_recording0,2087504,9
User009c_test8_IET_08_03-09-2019_recording0_U1567524463_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c_test8_IET_08_03-09-2019/User009c_test8_IET_08_03-09-2019_recording0,2789381,9
User009c_test9_BET_09_03-09-2019_recording0_U1567524788_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User009a_Group_Test_03-09-2019--15-30-19/User009c_test9_BET_09_03-09-2019/User009c_test9_BET_09_03-09-2019_recording0,2375167,9
User007a2_test2_IDT_02_03-09-2019_recording0_U1567502970_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a_test2_IDT_02_03-09-2019/User007a_test2_IDT_02_03-09-2019_recording0,1593458,7
User007a_test2_IDT_02_03-09-2019_recording0_U1567502700_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a_test2_IDT_02_03-09-2019/User007a_test2_IDT_02_03-09-2019_recording0,1744242,7
User007b_test4_IES_04_03-09-2019_recording0_U1567503507_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007b_test4_IES_04_03-09-2019/User007b_test4_IES_04_03-09-2019_recording0,1997108,7
User007b_test7_BDS_07_03-09-2019_recording0_U1567504208_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007b_test7_BDS_07_03-09-2019/User007b_test7_BDS_07_03-09-2019_recording0,1420148,7
User007a_test1_BET_01_03-09-2019_recording0_U1567502482_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a_test1_BET_01_03-09-2019/User007a_test1_BET_01_03-09-2019_recording0,1765761,7
User007b_test5_BES_05_03-09-2019_recording0_U1567503730_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007b_test5_BES_05_03-09-2019/User007b_test5_BES_05_03-09-2019_recording0,1914035,7
User007a2_test3_BDT_03_03-09-2019_recording0_U1567503185_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a_test3_BDT_03_03-09-2019/User007a_test3_BDT_03_03-09-2019_recording0,1695708,7
User007a_test0_IET_00_03-09-2019_recording0_U1567502174_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a_test0_IET_00_03-09-2019/User007a_test0_IET_00_03-09-2019_recording0,1385976,7
User007b_test6_IDS_06_03-09-2019_recording0_U1567503997_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007b_test6_IDS_06_03-09-2019/User007b_test6_IDS_06_03-09-2019_recording0,898872,7
User007d_test13_BES_13_03-09-2019_recording0_U1567506139_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007d_test13_BES_13_03-09-2019/User007d_test13_BES_13_03-09-2019_recording0,1810817,7
User007d_test15_BDS_15_03-09-2019_recording0_U1567506609_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007d_test15_BDS_15_03-09-2019/User007d_test15_BDS_15_03-09-2019_recording0,1439115,7
User007d_test14_IDS_14_03-09-2019_recording0_U1567506373_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007d_test14_IDS_14_03-09-2019/User007d_test14_IDS_14_03-09-2019_recording0,1791913,7
User007d_test12_IES_12_03-09-2019_recording0_U1567505917_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007d_test12_IES_12_03-09-2019/User007d_test12_IES_12_03-09-2019_recording0,1414897,7
User007c_test10_IDT_10_03-09-2019_recording0_U1567505274_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007c_test10_IDT_10_03-09-2019/User007c_test10_IDT_10_03-09-2019_recording0,1388823,7
User007a2_test3_BDT_03_03-09-2019_recording0_U1567503185_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a2_test3_BDT_03_03-09-2019/User007a2_test3_BDT_03_03-09-2019_recording0,1695708,7
User007c_test8_IET_08_03-09-2019_recording0_U1567504694_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007c_test8_IET_08_03-09-2019/User007c_test8_IET_08_03-09-2019_recording0,2224647,7
User007a2_test2_IDT_02_03-09-2019_recording0_U1567502970_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007a2_test2_IDT_02_03-09-2019/User007a2_test2_IDT_02_03-09-2019_recording0,1593458,7
User007c_test11_BDT_11_03-09-2019_recording0_U1567505536_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007c_test11_BDT_11_03-09-2019/User007c_test11_BDT_11_03-09-2019_recording0,1630969,7
User007c_test9_BET_09_03-09-2019_recording0_U1567504971_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User007a_Group_Test_03-09-2019--10-01-39/User007c_test9_BET_09_03-09-2019/User007c_test9_BET_09_03-09-2019_recording0,1449031,7
User002C_test10_IDT_10_30-08-2019_recording0_U1567170931_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002C_test10_IDT_10_30-08-2019/User002C_test10_IDT_10_30-08-2019_recording0,1855443,2
User002C_test11_BDT_11_30-08-2019_recording0_U1567171247_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002C_test11_BDT_11_30-08-2019/User002C_test11_BDT_11_30-08-2019_recording0,1579701,2
Uuer002D_test13_BES_13_30-08-2019_recording0_U1567172072_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002D_test13_BES_13_30-08-2019/Uuer002D_test13_BES_13_30-08-2019_recording0,1231268,2
User002C_test9_BET_09_30-08-2019_recording0_U1567170643_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002C_test9_BET_09_30-08-2019/User002C_test9_BET_09_30-08-2019_recording0,1377507,2
Uuer002D_test15_BDS_15_30-08-2019_recording0_U1567172623_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002D_test15_BDS_15_30-08-2019/Uuer002D_test15_BDS_15_30-08-2019_recording0,2144405,2
User002C_test12_IES_12_30-08-2019_recording0_U1567171548_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002C_test12_IES_12_30-08-2019/User002C_test12_IES_12_30-08-2019_recording0,1012184,2
Uuer002D_test14_IDS_14_30-08-2019_recording0_U1567172333_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002D_test14_IDS_14_30-08-2019/Uuer002D_test14_IDS_14_30-08-2019_recording0,1153437,2
User002C_test13_BES_13_30-08-2019_recording0_U1567171796_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002C_test13_BES_13_30-08-2019NO/User002C_test13_BES_13_30-08-2019_recording0,946058,2
User002_test0_IET_00_30-08-2019_recording0_U1567167152_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002_test0_IET_00_30-08-2019/User002_test0_IET_00_30-08-2019_recording0,1339237,2
User002B_test5_BES_05_30-08-2019_recording0_U1567168850_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002B_test5_BES_05_30-08-2019/User002B_test5_BES_05_30-08-2019_recording0,1237479,2
User002B_test8_IET_08_30-08-2019_recording0_U1567169882_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002B_test8_IET_08_30-08-2019/User002B_test8_IET_08_30-08-2019_recording0,1100520,2
User002B_test6_IDS_06_30-08-2019_recording0_U1567169110_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002B_test6_IDS_06_30-08-2019/User002B_test6_IDS_06_30-08-2019_recording0,1597763,2
User002_test3_BDT_03_30-08-2019_recording0_U1567168148_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002_test3_BDT_03_30-08-2019/User002_test3_BDT_03_30-08-2019_recording0,1638618,2
User002B_test4_IES_04_30-08-2019_recording0_U1567168714_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002B_test4_IES_04_30-08-2019/User002B_test4_IES_04_30-08-2019_recording0,898909,2
User002_test1_BET_01_30-08-2019_recording0_U1567167510_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002_test1_BET_01_30-08-2019/User002_test1_BET_01_30-08-2019_recording0,1776106,2
User002_test2_IDT_02_30-08-2019_recording0_U1567167766_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002_test2_IDT_02_30-08-2019/User002_test2_IDT_02_30-08-2019_recording0,1962981,2
User002B_test7_BDS_07_30-08-2019_recording0_U1567169365_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User002_Group_Test_30-08-2019--12-57-10/User002B_test7_BDS_07_30-08-2019/User002B_test7_BDS_07_30-08-2019_recording0,1579343,2
User022d_test4_IES_04_10-09-2019_recording0_U1568121962_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022d_test4_IES_04_10-09-2019/User022d_test4_IES_04_10-09-2019_recording0,1227156,22
User022c_test1_BET_01_10-09-2019_recording0_U1568121184_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022c_test1_BET_01_10-09-2019/User022c_test1_BET_01_10-09-2019_recording0,1379510,22
User022c_test2_IDT_02_10-09-2019_recording0_U1568121437_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022c_test2_IDT_02_10-09-2019/User022c_test2_IDT_02_10-09-2019_recording0,1279420,22
User022d_test7_BDS_07_10-09-2019_recording0_U1568122798_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022d_test7_BDS_07_10-09-2019/User022d_test7_BDS_07_10-09-2019_recording0,685774,22
User022c_test0_IET_00_10-09-2019_recording0_U1568120937_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022c_test0_IET_00_10-09-2019/User022c_test0_IET_00_10-09-2019_recording0,1252333,22
User022d_test5_BES_05_10-09-2019_recording0_U1568122307_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022d_test5_BES_05_10-09-2019/User022d_test5_BES_05_10-09-2019_recording0,1262258,22
User022d_test6_IDS_06_10-09-2019_recording0_U1568122582_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022d_test6_IDS_06_10-09-2019/User022d_test6_IDS_06_10-09-2019_recording0,1066222,22
User022c_test3_BDT_03_10-09-2019_recording0_U1568121662_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022c_test3_BDT_03_10-09-2019/User022c_test3_BDT_03_10-09-2019_recording0,996292,22
User022a_test8_IET_08_10-09-2019_recording0_U1568118136_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022a_test8_IET_08_10-09-2019/User022a_test8_IET_08_10-09-2019_recording0,1483156,22
User022b_test12_IES_12_10-09-2019_recording0_U1568119352_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022b_test12_IES_12_10-09-2019/User022b_test12_IES_12_10-09-2019_recording0,1868979,22
User022b_test14_IDS_14_10-09-2019_recording0_U1568119933_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022b_test14_IDS_14_10-09-2019/User022b_test14_IDS_14_10-09-2019_recording0,1242459,22
User022b_test15_BDS_15_10-09-2019_recording0_U1568120245_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022b_test15_BDS_15_10-09-2019/User022b_test15_BDS_15_10-09-2019_recording0,1259325,22
User022b_test13_BES_13_10-09-2019_recording0_U1568119575_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022b_test13_BES_13_10-09-2019/User022b_test13_BES_13_10-09-2019_recording0,1355587,22
User022a_test9_BET_09_10-09-2019_recording0_U1568118482_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022a_test9_BET_09_10-09-2019/User022a_test9_BET_09_10-09-2019_recording0,1513899,22
User022a_test10_IDT_10_10-09-2019_recording0_U1568118706_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022a_test10_IDT_10_10-09-2019/User022a_test10_IDT_10_10-09-2019_recording0,1617943,22
User022a_test11_BDT_11_10-09-2019_recording0_U1568118961_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User022a_Group_Test_10-09-2019--13-16-07/User022a_test11_BDT_11_10-09-2019/User022a_test11_BDT_11_10-09-2019_recording0,978495,22
User021a_test8_IET_08_10-09-2019_recording0_U1568111886_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021a_test8_IET_08_10-09-2019/User021a_test8_IET_08_10-09-2019_recording0,610003,21
User021a_test9_BET_09_10-09-2019_recording0_U1568112134_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021a_test9_BET_09_10-09-2019/User021a_test9_BET_09_10-09-2019_recording0,653437,21
User021b_test13_BES_13_10-09-2019_recording0_U1568113092_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021b_test13_BES_13_10-09-2019/User021b_test13_BES_13_10-09-2019_recording0,589325,21
User021b_test15_BDS_15_10-09-2019_recording0_U1568113502_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021b_test15_BDS_15_10-09-2019/User021b_test15_BDS_15_10-09-2019_recording0,802424,21
User021b_test14_IDS_14_10-09-2019_recording0_U1568113312_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021b_test14_IDS_14_10-09-2019/User021b_test14_IDS_14_10-09-2019_recording0,739688,21
User021b_test12_IES_12_10-09-2019_recording0_U1568112783_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021b_test12_IES_12_10-09-2019/User021b_test12_IES_12_10-09-2019_recording0,1058529,21
User021d_test4_IES_04_10-09-2019_recording0_U1568114852_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021d_test4_IES_04_10-09-2019/User021d_test4_IES_04_10-09-2019_recording0,1093129,21
User021a_test11_BDT_11_10-09-2019_recording0_U1568112547_EEG_rawEEGData.csv,/cs/home/ybk1/Dissertation/Experiment Anonymised Version/User021a_Group_Test_10-09-2019--11-31-45/User021a_test11_BDT_11_10-09-2019/User021a_test11_BDT_11_10-09-2019_recording0,742113,21
